content,score,date,brand,가격,세정력/거품,향기,트러블/진정,배송/서비스/고객대응,탈모 효과 및 쿨링감,머릿결*
모발이 엄청 거칠었는데 이 트리트먼트쓰고 나서 모발이 많이 건강해진거 같아서 떨어지기전에 바로 재구매했어요 성분이 좋아서 그런지 저한테는 트러블도 없고  잘 맞아서 꾸준히 사용할 생각이에요,5,20.11.26.,닥터방기원,,,,1.0,,1.0,
두피가 울긋불긋한게 여기저기 좁쌀같은 여드름같이 트러블 올라와 있는데 방기원 프리미엄 랩샴푸 쓰고 빨리 가라앉은 뒤로 두피 각질 심해지고 트러블 올라오면 쓰고 있어요. 거품도 잘 나고 머릿결도 부드럽게 잘 감기면서 자극 없어 좋아요.,5,20.11.21.,닥터방기원,,1.0,,1.0,,,1.0
기존에 제가 쓰던거는 쓰고나면 두피에 여드름?같은 트러블도 생기고 너무 안맞아서 모발에만 쓰고 두피에는 쓸수가 없었는데 이건 식물성단백질이라 그런지 두피랑 모발 둘다 트러블 걱정없이 쓸수 있어서 너무 좋네요  향도 좋고 머릿결도 만졌을때 전보다 훨씬 부드러워진걸 느낄정도입니다 ㅎㅎ 많이 파세용,5,20.11.18.,닥터방기원,,,,1.0,,,1.0
친구 추천으로 알게된건데 너무너무 너무 만족스럽네요  우선 제가 아는 탈모샴푸중 가성비 최고인게  가격대비 용량이 엄청나다는거  그리고 가장중요한 효과!!  며칠 안써봤지만 딱 썼을때 민감성인 제두피에  트러블하나 자극하나 없이 순하게 적응된단거 감을때 조금 펌핑했음에도 거품이 많이 잘 난다는거  가끔 탈모샴푸보면 거품이 너무 안나서  두번세번 계속 범벅을해야하는경우 있어서 짜증났는데  이건 일반샴푸마냥 거품잘나더라구요  제일맘에들어요  머리감을때 좀 들빠지는거같기도하고  또 감을때 손상모발이라 물만 닿아도 뻣뻣해져서  어쩌나 싶었는데 생각보다 머릿결이 부드럽게 유지되더라구요  암튼 통곡속에 머리를 감게되진 않을까 두근두근했는데  그런거 없이 잘 감았습니다~~ ㅋㅋ 꾸준히 써서 모발이 좀더 건강ㅎㅏ고 풍성하게 자라났으면  좋겠네요 ㅋㅋ,5,20.10.21.,닥터방기원,1.0,1.0,,1.0,,1.0,1.0
전에 썻던 샴푸인데 다른 샴푸 써보싶어서 다른거 썻다가 두피트러블이 심해져서 다시 방기원샴푸로 왓어요 며칠만에 트러블도 줄어들고 좋네요 역시 방기원샴푸입니다 잘 쓸게요 ㅠㅠ,5,20.11.22.,닥터방기원,,,,1.0,,,
머리카락 빠지는게 좀 준거 같아요 ㅎ 트러블도 없고  잘쓰고 있어요,5,20.12.04.,닥터방기원,,,,1.0,,1.0,
기존 쓰던 타 샴푸가 향만 진하고 계속 두피에 트러블이 올라오더라구요  바꿔야지하고 알아보다 방기원샴푸가 후기도 좋고 해서 구매햇어요 기대이상 샴푸 크기에 놀랐고 소량 사용해도 풍부한 거품에 드라이후에도 부드럽고 좋네요 며칠 사용해보니 자극도없고 좋아요 잘 쓸게요,5,20.10.14.,닥터방기원,,1.0,,1.0,,,1.0
아이낳고 머리카락이 많이빠져서 지인추천으로 구매했었는데 효과가 너무 좋아서 다시 재구매합니다~용량도 대용량이고 성분이 좋아서 그런지 두피트러블도 없고 모발도 건강해진 느낌이에요~ 요즘 다쓰기전에 항상 쟁여놓고 있어요~ㅎㅎ,5,20.10.18.,닥터방기원,,,,1.0,,1.0,
배송빠르고 포장도 구겨진대 없이 잘왔어요 전 평소 두피사이에 빨갛게 트러블도 나고 기름지고 불편했는데 이거 쓰고나서 머리속이 가볍고 눈에띄게 떡짐 트러블 줄었어요 전 맘에들면 쟁겨놓는데ㅎㅎㅎ많이 사둬야겠어요! 추천드립니다,5,20.10.16.,닥터방기원,,1.0,,1.0,1.0,,
머리카락이 가늘어지는것 같아서 구매했어요. 친가쪽이 탈모있으신 분이 많아서...받아보니 용량이 진짜 장난아니네요~ 거품도 잘 나고 트러블도 안나서 잘 쓰고 있어요. 유명한만큼 효과가 있었으면 좋겠네요~,5,20.10.19.,닥터방기원,,1.0,,1.0,,,
두피 트러블도 많이 개선됐고 세정력도 너무 좋고 만족스러워요,5,20.10.13.,닥터방기원,,1.0,,1.0,,,
이거 진짜 단종 하지 말아주세요 너무 좋아요 인생 샴푸..트러블 나던거 싹 사라지고 거품 도 너무 잘나서 개운해요 ㅠㅠ,5,20.09.20.,닥터방기원,,1.0,,1.0,,,
만족하면서 사용중입니다 두피트러블도 많이 개선이 되었구요 좋네요,5,20.09.07.,닥터방기원,,,,1.0,,,
샴푸좋네요 향도좋고 머리기름기도 잘빠짐 ㅋㅋ피부가 예민해서 바디워시나 샴푸 쓰던거만 써야하는데 바꿔도 요거이 잘맞는지 트러블없이 잘사용하고있어요 대용량이고 / 가격대비 짱 1000ml /,5,20.03.04.,닥터방기원,1.0,1.0,1.0,1.0,,,
제가 머리숱에 예민한 편이여서 탈모샴푸에 대해서  민감히 반응하는데  보통 탈모샴푸라고하면 성분상  거품이 잘안나서 사실 두피에 좋다고 하면서도  막상 쓸때면 거품이안나서 머리를 감아도 감은거같지 않은 느낌이 많았거든요  근데 이거는 의외로 거품이 풍부해서 일단 너무 맘에 들었네요  향기도 은은하게 나는게 좋아서 산뜻한느낌이라 좋았어요 출산후에 머리가 좀 많이 빠져서 스트레스였는데  머리감을 맛(?) 나고 ㅋㅋ 은근 진짜 잔머리가  잘 날것같은 기분이라 열심히 두피 마사지 해가면서  감고 있는중입니다 ㅎㅎ 성분이 좋아서 그런지 민감한 두피인데도 트러블 없이 잘 지나가서 더 만족스럽네요^^,5,20.01.19.,닥터방기원,,1.0,1.0,1.0,,1.0,
트러블이 확실히 줄어서 좋습니다.,5,20.02.16.,닥터방기원,,,,1.0,,,
한달째 사용  아직까지는  트러블이  없습니다.,5,20.03.04.,닥터방기원,,,,1.0,,,
10년 넘게 탈모+가늘어짐으로 계속 고통 받으면서 안써본 샴푸가 없는거 같습니다. 이 제품도 제 고통을 좀 덜어 줄수 있을까 해서 구매했어요. 오늘 아침에도 써보고 일단 좋아보입니다. 두피트러블없이 순하고 향도 강하지 않아서 더 좋은거  같아요. 써보다가 좋으면 재구매하겠습니다.,5,20.01.31.,닥터방기원,,,1.0,1.0,,,
"두피가 건강해지는걸 느껴요. 간지러움, 트러블, 비듬등 전보다 많이 사라졌어요. 두피뿐만 아니라 머릿결도 부드럽게  잘 빗어지니 좋네요.",5,20.01.26.,닥터방기원,,,,1.0,,,1.0
이제서 쓰게되었는데 향도좋고 트러블도없고조아용 대만족입니다,5,20.02.18.,닥터방기원,,,1.0,1.0,,,
머리숱을 관리해야 되는 나이이고 요즘에 탈모샴푸가 많아서 고민을 많이 했는데 관련된 정보와 제품 비교 후에 구매했습니다. 머리 세척력이 좋아서 그런지 기름이 덜 생기고 트러블도 줄어들어서 좋네요,5,20.01.29.,닥터방기원,,1.0,,1.0,,,
샴푸 잘못쓰면 뒤집어지는 예민한 두피인데 이 샴푸는 성분이 좋아서 그런지 두피가 시원하고 트러블도 가라앉고있어요. 머리 한 번 감을 때 머리카락이 한웅쿰씩 빠졌었는데 이 샴푸로 바꾸고난 후로는 빠지는 수가 줄었어요. 다쓰고 재구매하러 오겠습니다!,5,20.01.12.,닥터방기원,,,,1.0,,1.0,
거품도 풍부하고 두피가 깨끗해지는게 가렵지 않고 좋아요 기름지는것도 줄어들고 트러블도 없이 좋아요,5,20.01.29.,닥터방기원,,1.0,,1.0,,,
요즘 탈모도 그렇고 두피도 민감 그자체에 트러블이 엄청나서 관리하려고 여러 샴푸 써봤는데 요건 점성있는 재질로 되서 샴푸후 완전 개운하고 비듬 트러블이 많이 줄었어요,5,20.01.23.,닥터방기원,,,,1.0,,1.0,
"일단 샴푸가 순한 느낌이에요. 두피에 뾰루지같은게 자주 났었는데 트러블이 사라졌구요. 탈모샴푸인데도 거품이 잘 나는 편이고, 너무 뻑뻑하지 않고 머릿결이 부드러워져요.",5,19.10.20.,닥터방기원,,1.0,,1.0,,,1.0
설페이트 성분이 좀 걸리긴하지만 세정력이나 머릿결이나 다 만족해요 머리가 아~주 조금 덜 빠지는것 같긴한데 일단 두피가 시원해 트러블이 많이 줄었어요,5,19.12.04.,닥터방기원,,1.0,,,,,1.0
일년가까이사용하는데 머리속 트러블이많이 사라졌어요,5,19.11.25.,닥터방기원,,,,1.0,,,
두피 트러블이 많았는데 이거 쓰고 많이 좋아져서. 샴푸는 이것만 사용합니다.,5,19.10.18.,닥터방기원,,,,1.0,,,
여러제품을 써봤지만 방기원제품이 제일 좋네요.  트러블도 안생기고 향기도 좋고 가격도 좋고 ㅎ  초강추합니다 ㅎ,5,19.07.05.,닥터방기원,1.0,,1.0,1.0,,,
두피가 트러블이 있는데 이거 꾸준히 쓰고 많이 좋아졌어요,5,19.04.25.,닥터방기원,,,,1.0,,,
2주 사용했으나 2년넘게 다닌 미용실에서 두피각질 처음 생겼다는 얘기듣고 바로 욕실청소용으로...,1,2023-07-04,살림백서,,,,0.0,,,
변화는 없고 머릿속이 너무 건조해졌어요,1,2023-03-27,살림백서,,,,0.0,,,
배송이 안왔는데...,1,2022-02-14,살림백서,,,,,0.0,,
제품 향이랑 사용감은 만족스러우나 제품 캡이 열려있어서 줄줄 새서 왔습니다. 반품하려고 했으나 번거로움으로 인하여 그냥 헹구고 닦어서 사용합니다. 배송에 유의 부탁드립니다.,1,2023-08-24,살림백서,,,1.0,,0.0,,1.0
뚜껑 불량 검수 제대로 안하시나요? 걍 불량 으로 내논거 파시는거같아요 댓글보니 불량 예전부터 말많던데 불량 물량이많을듯 ㅎㅎ 냄새랑 샴푸는 좋은거같아요~ 뚜껑은 다이소보다못해서 1점입니당 다이소뚜껑으로 교체햇어여ㅎ,1,2023-05-16,살림백서,,,1.0,,,,
위의 1점 도 리뷰를 작성하려니  억지로 준것이구요 샴푸사용후 머리가 너무 가려워요 혹 다른문제때문인가 해서 2~3일 다른샾푸로 써보았어요  아무문제 없었어요  그래서 다시  이회사제품 시도 했습니다 또다시 두피가려움증이 심해요  3~4 일 간격으로 4번정도 샾푸했지만 여전히 두피 가려움증이 있습니다 다른 고객분들  이제품 절대 아니것 같아요 구매하시면 완전 후회하실꺼예요 머리 카락 빠지는것  그저 그렇습니다 특별히  빠지는부분이  줄어들지도 않구요,1,2021-06-23,앙방,,,,0.0,,,
머리카락 엄청 빠져요.,1,2021-08-04,앙방,,,,,,0.0,
비듬이없었는데 이걸로감고나서  머리에비듬이 아주장난 아니네요 ㅠㅠ,1,2022-10-02,살림백서,,,,0.0,,,
아직 써본진 못했는데 일단 배송상태는 0점이네요.,1,2021-09-30,앙방,,,,,0.0,,
"절대 사지마세요.. 20대 남자인데 이런 귀찮은 리뷰 남기는건 처음입니다. 머리가 얇아서 스프레이를 뿌려서 고정시키고 다니는데, 세정력이 얼마나 안좋은지, 밤에 머리감을때 4번을 행궈도 스프레이 잔량이 남아있어서 머리카락이 100개가 뜯겨나갑니다. 직접 구매하고 사용한 후기입니다. 진짜 어이가없네요..",1,2021-05-17,앙방,,0.0,,,,,0.0
펌프가 사용불가라 펌프만 보내달라요청했는데... 문의게시판 보니 나 말고도 펌프 불량문의가 많턴데...개선의 여지가 없나보다... 제품이 좋아도 제품 하자에 대해서 감감무소식... 두통다 펌프고장이라 문의글을 바로 올렸는데 문의톡으로 따로 올리라고 해서 번거롭지만 다시 올렸는데 아무말이 없는 무책임한기업...팔면 그만...펌프는  추후다른회사 대용량 바디로션에서 보내준펌프로 대처해서 사용중.... 다신 구매할일없음...절대...,1,2023-06-13,살림백서,,,,,0.0,,
샴푸 펌프가 부러져서 삼푸가 터져서 왔네요..급해서 집에 기존 펌프 넘어서 쓰네요ㅡㅡ 리뷰안쓰는데 속상해서 쓰네요ㅜ 배송에 신경쓰셔야할듯요..펌프 고정하는거 만드세요ㅡㅡ,1,2021-01-09,앙방,,,,,0.0,,
머리카락이 너무 많이 빠져요~ 반도 못쓰고 다른 제품으로 교체했네요.. 나랑 안맞는건가.ㅋ,1,2021-12-15,살림백서,,,,,,0.0,
이 샴푸 쓰면서부터 두피가 간지러워요ㅠ 저랑 안맞는듯,1,2021-02-22,앙방,,,,0.0,,,
이거 써도 머리카락 많이 빠져요 전혀 효과가 없어요,1,2022-07-15,살림백서,,,,,,0.0,
"향도 좋고, 점도가 낮아 거품내기도 편리한데 탈모완화기능은 없어 머리카락이 숭덩숭덩 빠집니다",1,2022-07-23,살림백서,,1.0,1.0,,,0.0,
"세정력이 별로이고, 사용 후 청량감이 그닥 좋지는 않네요~",1,2023-03-08,살림백서,,0.0,,,,,
메리미달링 향이 너무 생각했던거와 달라서 못쓰겠더라고요 예전 어른들의 향이라고 해야하나;;,1,2021-12-27,앙방,,,0.0,,,,
상품은 잘 받았습니다 배송이 빨라서 좋네요 근데....음....뚜껑이 깨저서 왔습니다...포장에 좀더 신경쓰셔야겠어요 써보고 괜찮으면 또 주문하고 싶은데 또 깨진게 올까봐 불안 합니다,1,2022-12-26,앙방,,,,,1.0,,
"유분기 많음, 이틀만에 두피 뽀루지",1,2022-03-11,앙방,,0.0,,0.0,,,
샴푸가 약이 아니니 탈모 완화 기능을 바라는건 무리예요. 솔직히 대부분의 구매자들도 그냥 효과 있으면 좋고 아님 말고 잖아요. 처음에 살때 신제품이라 행사가라 저렴해서선택한 것도 있어요. 탈모걱정은 누구나 조금씩 있으니 효과있으면 했고. 결론은 역시나지요 뭐.탈모완화 효과니 뭐니 과장광고는 안했으면 좋겠어요. 그냥 성분이 순하고 두피건강에 도움을 줄수있다 정도면 어떨지.,1,2021-11-21,살림백서,1.0,,,,,0.0,
"비싼 가격에 비해 성능과 효과가 없어서 돈만 날렸네요,ㅠㅠ",1,2021-06-19,앙방,0.0,,,,,0.0,
제품은 괜찮은데 배송이 진짜 별로였어요,1,2022-12-20,살림백서,,,,,0.0,,
배송이 너무 늦습니다 배송이 너무 늦습니다,1,2023-02-02,살림백서,,,,,0.0,,
솔직히 리뷰보고삿는데 만족스럽지못하고 오히려 머리카락이 더 얇아지는 느낌과 가벼워지는것같구 거품은 정말 많이 풍부하던데 별로 좋다는 느낌은 들지않앗어요..,1,2021-10-08,앙방,,,,,,0.0,
머리밑에 뭐가자꾸 나는것같습니다..,1,2023-03-21,살림백서,,,,0.0,,,
와.. 진짜 머리가 더 빠지고 두피에 뭐가 나요ㅠㅠ  감으면 머리카락이 빳빳해지는 느낌이엥요 두번쓰고 안씁니다,1,2023-04-10,살림백서,,,,0.0,,0.0,0.0
하고나면 머릿결 뻣뻣해지는거 같아서 사용 안하고 있습니다,1,2023-07-31,살림백서,,,,,,,0.0
"제가 생각한 향은 아니었구요, 거품도 많이 나지 않습니다. 얼마간 더 써 봐야 하겠지만, 머릿결이나 빠지는 수도 별 차이 없습니다.",1,2021-01-24,앙방,,0.0,0.0,,,,
가격이랑 용량보고 샀는데... 이거 쓰고 머리결이 너무 안좋아졌어요 저만 그런건지 모르겠어요 ㅠㅠㅠ 한통은 뜯어서 어찌저찌 쓰고있는데 다른 한통은 아예 못쓸것 같아요 ㅠ,1,2022-12-20,살림백서,1.0,,,,,,0.0
왠만한 제품은 그냥 무던하게 쓰는 타입인데 이 샴푸는 정말 안맞아요..머리카락도 뻣뻣해지고 특히나 두피 가려움을 처음 겪어봅니다 다름 샴푸 구매전까지 억지로 썼는데 트지도 않은 새제품은 누구 주기도 뭐하고 버려야하나보네요..,1,2023-04-26,살림백서,,,,0.0,,,0.0
쓰레기입니다 다시는 구매안함,1,2023-08-04,살림백서,,,,,,0.0,
샴푸 바꾸고 이러긴 처음이네요.. 두피 엄청 간지럽고 뾰루지 장난아니게 생겼어요.. 완전 비츄입니다. 두피가 건조한 편도 아닌데 이거쓰고 너무 간지러 참을 수 없네요..,1,2022-03-09,살림백서,,,,0.0,,,
머리에 기름지는거 싫어해서 일부러 알아보고 산건데 이걸로 감으면 세정이 잘된 시원한 느낌이아니라 린스로 잔뜩 감은 느낌이에요...ㅠㅠ  누구 줄수도 없고 아쉽네요 많이,1,2021-01-19,앙방,,0.0,,,,,
샴푸를 두번해도 두피의 기름기가 싹 가시지 않아요 그리고 샴푸만 하고 트리트먼트 안하면 빗질이 안돼요ㅠㅠ 참고로 저는 여자이구 머리카락이 가늘고 길이는 겨드랑이 정도까지 내려와요   한달 사용했는데 머리카락 빠지는 갯수도 비슷하고요 탈모샴푸 이것저것 많이 써봤지만 이 샴푸는 탈모샴푸가 맞나 싶으네요 순한 느낌은 있지만 좋다는 느낌은 없어요 1+1이라 2통을 언제 다쓸지...다쓰고나면 효과가 나타날까요  별로 추천하고 싶진 않네요,1,2023-06-25,살림백서,,0.0,,,,,0.0
거품은 적당하나 탈모샴푸 쓰고 비듬이 생겼어요.ㅜㅜ,1,2021-03-08,앙방,,1.0,,0.0,,,
