content,score,date,option
배송이 택배사 사정으로 약간 늦긴 했지만 제품은 만족합니다. 잘 사용하겠습니다.,5,22.11.14.,닥터그루트 샴푸: No.1) 400ml (200mlx2개입)
잘쓰고있어요 너무좋아요.ㅎㅎㅎ,5,22.10.31.,
저렴하게 잴 구매했습니다. 항상 재구매해서 사용합니다.,5,23.05.06.,닥터그루트: 힘없는 모발용 샴푸 400ml x 1개
효과 있어서 꾸준히 사용하고 있어요,5,22.08.03.,수량: 2개
늘 이제품만써요빠른배송감사합니다,5,23.04.06.,선택: 02 힘없는모발용 샴푸400ml x 1개
샴푸를 사용하고 전보다 머리빠지는것도 줄어들고 몇년째 사용하고 있는데 만족스럽게 잘 사용하고 있습니다.,5,22.07.26.,수량: 2개
감사합니다좋은물건입니다,5,23.03.08.,
향이 좋고 뽀득뽀득하게 잘씻겨요,5,22.11.26.,
시원하고 좋아요 남편도 좋아해뇨,5,21.07.08.,
배송도 빨리오고 사은품도 좋네요~,5,22.09.04.,옵션: 힘없는 샴푸 400ml 2개+3종 증정
빠른 배송 꼼꼼한 포장 감사합니다,5,22.06.10.,선택: 힘없는 모발용 샴푸 400ml
빠른배송 감사합니다 많이파세요^^,5,22.08.24.,수량: 1개
배송도 빠르고 상품도 조아여ㅎㅎ,5,23.03.10.,
가격도 저렴하고 배송도 빠르네요,5,22.08.23.,수량: 2개
재구매입니다. 제품 만족합니다.,5,21.11.01.,
너무좋아요 냠푸이것만 ㅅㄴ써요,5,21.11.14.,
항상쓰는제품이라서 좋아요~근데~이번에는 배송이넘늦었어요ㅠ배송만 빨리왔음좋겠어요,5,22.07.07.,옵션: 힘없는 샴푸 400ml 2개+3종 증정
아주 만족합니다 잘먹겠습니다,5,21.03.06.,
빠른배송 좋은 상품 감사합니다,5,22.01.04.,
빠르고 정확한 배송 감사합니다,5,22.07.02.,닥터그루트: 손상모발용 샴푸 400ml x 1개
가격도 저렴하고 배송빠르네요,5,22.08.23.,수량: 1개
잘쓰고있습니다 감사합니다,5,22.11.28.,
빨리배송 되서 감사합니다,5,21.06.17.,
좋아료좋아요닥터그류투,5,22.11.10.,수량: 1개
아주 만족쓰 합니다 잘 먹겠습니다,5,21.03.06.,
사은품 개꿀조아요 ㅎㅎ,5,23.01.26.,
예전에는 거품이잘안났는데오랫만에 다시써보는데 거품이잘나서 좋네요,5,22.04.19.,
스타벅스컵까지 증정으로 주시고 가격도 저렴하고 감사합니다! 배송도 빨라요,5,23.01.09.,
가격도 상품도 사은품도 좋아요.,5,23.03.09.,
와우 너무너무 좋아요 배송굿굳,5,23.01.02.,
좋아요 계속쓰던거라 잘 맞아요,5,22.02.07.,닥터그루트: 손상모발용 샴푸 400ml x 1개
기대기대!  한달후 다시쓸게요,5,20.11.14.,
항상 구매하면서 만족해서 재구매하고 있습니다.,5,23.02.23.,옵션: 힘없는 샴푸 400ml
배송빠르고좋아요요요,5,21.04.26.,
조아요ㅎㅎㅎ체고에유,5,21.12.07.,
좋아요오오오 잘 쓰고 있어요,5,22.09.27.,
가격좋고 배송좋고 다 좋아요,5,21.04.22.,
너무 좋아요 굿굿굿입니당,5,22.03.25.,선택: 힘없는 모발용 샴푸 400ml
배송빠르고샴푸도 좋습니다.고맙습니다.,5,23.02.21.,
만족합니다 믿고삽니다,5,22.05.26.,옵션: 지성두피용 샴푸 400ml 2개+3종 증정
아주좋아요 베리굿굿굿,5,21.07.04.,
빠른배송감사합니다   아직사용전입니다  사용하고 리뷰올릴게요,5,21.01.28.,
잘쓰고있어요 재구매의사있어요,5,22.10.03.,
아직 사용전입니다 빠른배송 감사합니다,5,22.11.22.,
늘 재구매하는 제품입니다! 배송이 매우 빨랐습니다. 감사합니다!,5,23.07.13.,
최고의 샴푸에요! 최고,5,21.12.21.,
매우매우매우 만족합니다. 효과가 확실히 있네요.,5,22.08.16.,수량: 1개
빠른 배송 감사합니다!! 잘 쓰겠습니다~,5,21.01.03.,
잘쓰고있습니다 감사합니다♡,5,22.08.08.,
잘받았습니다. 잘쓰겠습니다,5,21.11.30.,닥터그루트: 지성두피용 샴푸 400ml x 1개
남편이 좋아해서 매번구매하게 되네요 확실히 효과있는거 같아요 저는 잘 모르겠던데 사용하는 남편은 좋다고하니 좋은거 맞는거 같아요 한번 사용한 이후로는 계속 잘 쓰고 있습니다 추천해요~~~!!!^^,5,22.04.10.,
재구매재구매했습니다.안전하고 빠른배송 감사합니다.,5,23.03.08.,
상품만족 배송만족 가격만족 품질만족,5,23.03.09.,
좋습니다 잘쓰겠습니다,5,23.08.21.,
빠른배송좋습니다 품질 좋습니다,5,23.06.19.,옵션: 힘없는샴푸 400ml
조아죠아죠아요요조아여,5,21.07.22.,
좋아요좋아요 좋아요좋아요 ㅎㅎ,5,21.10.14.,
좋아요좋아요좋아요 좋아요,5,21.10.11.,
좋아요 좋아요 좋아요 좋아요,5,22.05.06.,
좋어요좋아요좋아요좋,5,22.08.23.,
매번 사용하던 닥터그루트샴푸에 스타벅스머그컵 사은품이 있어 샀는데 너무 좋아요. 머리감고 아메리카노 한잔 해야겠네요. 어제 주문했는데 오늘 받아서 또 기분좋아요!!많이 파세요!!,5,22.08.23.,
1달정도 쓰고 리뷰남겨요. 저는 탈모케어보다는 지성두피에게 좋다고 들어서 구매했는데 너무 만족스러워요!!! 일단 오후가 되도 기름지지않고 다음날 오후까지 떡지지않아요!!!! 너무 좋습니다 다음에도 구매할게요,5,23.02.17.,옵션: 지성두피샴푸+제이몬스터즈 75ml 2종
늘 사용하는 제품이에요.거품도 풍부하고 향도 괜찮아요.탈모예방에 도움이 많이 되었으면 좋겠어요,5,22.11.10.,
부모님께서 쓰시던 걸 싸게 잘 샀네요.포장도 꼼꼼하게 해주시고 배송도 빨라서 정말 좋습니다.,5,21.12.02.,
소문듣고 사러왔어요아는분이 진짜 효과받다고 해서일단 몇일안되서 저는 잘모르겟는데 꾸준히 써봐야 할거같아요 향이 마음에들어요남편도 향이 마음에든대요,5,21.04.26.,
아빠가 항상 쓰시는거라 재구매했어요! 저도 가끔 쓰는데 거품도 잘나고 세정력도 좋아요,5,21.08.26.,
써본지 얼마 안돼서. 효과는 아직 모르겠지만. 거품도 풍성하고. 사용할때 기분 좋아요^^,5,20.11.08.,
저렴하게 잘 샀어요.닥터그루트 전에도 썼는데 탈모샴푸 중엔 제일 괜찮은것 같아요.,5,23.03.28.,
상품 품질이 좋습니다. 마음에 들어요! 머리를 감으면 머리카락울 꽉 잡아주는 느낌이 아주 좋아요 닥터그루트 두피쿨링 샴푸랑 같이 사용하면 더 좋을거 같습니다,5,22.03.19.,
배송빠르고좋아요배송빠르고좋아요,5,22.09.02.,
멀가좀덜빠지는것같고머리결이매크러워서좋아요 용량이좀작아서아쉽네요,5,22.05.04.,닥터그루트: 집중케어 컨디셔너 400ml x 1개
항상 쓰는 제품이에요~ 배송도 빠르고 오프라인보다 더 저렴해서 좋아요,5,22.07.25.,
주문 하루만에 회사에 도착.. 포장 꼼꼼하고..물건 틀린것 없고..     처음 주문했지만..대만족입니다.가격도 저렴하고..또 주문해야겠습니다.경남 사천에서....,5,22.05.02.,
꾸준히 사용하는 제품이에요. 저렴하게 구매해서 매우 만족합니다.,5,23.07.30.,
가격도 착하고 배송도 빠르고 거품도 잘 나고 정말 좋습니다.^^,5,21.09.28.,
늘 쓰는 제품입니다.타 사이트보다 저렴하게 팔아서 좋아요~,5,22.05.08.,
향도 좋고 머리결이 부드러워지는 느낌 이들어 만족해요.탈모까지 신경써주니 더 만족합니다,5,21.10.14.,
거품이랑 향 모두좋네요 탈모에효과가있는지는 좀더써봐야알겟죠 저렴한가격두좋아요,5,22.01.22.,
이거 향도 좋고 탈모에 아주 좋아요 추천합니다머리도 덜 빠지고 아주 훌륭해요 싸게 잘 샀어요,5,21.12.21.,
한달이지나서 제품이  우수한 걸 느끼게 되네요 품질가켝가성비가 뛰어나서 만족 합니다,5,22.03.06.,
늘 사용하는 제품이에요 저렴하게 구매해서 좋아요,5,21.03.24.,
좋아요2개 구입시 할인도 되어서 정말 좋았어요,5,23.07.09.,
거품 잘나고 좋아요. 머리가 덜빠지는지는 모르겠네요. 하지만 감고나면 머리가 좀 빳빳해져서 드라이로 세팅하기 편해요.,5,21.10.20.,
항상 애용하는 제품저렴하게 잘 샀어요 ㅎㅎ,5,22.04.09.,
사은품도 왔어요 샴푸는  항상  조아요 탈모예방을위해서  항상 쓰는제품이네요,5,22.09.16.,
늘 쓰는 제품입니다~ 저렴하게 잘 샀어요,5,22.05.09.,닥터그루트: 힘없는 모발용 샴푸 400ml x 2개
늘 쓰던제품 입니다ᆢ최고 좋은것같아 구매는 망설이지 않아요ᆢ감사합니다,5,22.12.06.,
항상쓰는거에요 그냥 좋아요 거품 최고,5,22.08.10.,
아주좋아요 감사합니다 번창하세요,5,22.02.17.,
머리 감을때부터 거품이 풍성하여 먼가 꽉찬 느낌 아주 좋아요기름이 잘 생기지 않는게 특히 더 좋아요,5,22.06.23.,
좋아요.맘에들어요.감사합니다,5,23.05.12.,옵션: 힘없는샴푸400ml+제이몬75ml2개
여러번 써보고 좋아서 구매합니다 마트보다 싸고 배송도 빠르네요 중학생 딸이 다른 샴푸쓰면 비듬이 엘사처럼 되는데 이거 쓰고는 싹 가라앉아서 신기하리만큼 만족합니다,5,21.12.28.,선택: 탈모증상완화 힘없는모발용샴푸
싸게 잘 샀어요 감사합니다,5,23.01.04.,닥터그루트 더마솔루션: 힘없는모발용 샴푸 400ml x 3개
다이어트 후 급 머리 숱이 적어져서 이것저것 갈아타다 닥터그루트로 정착했어요.모발이 적당히 힘있고 부드러워요~배송도 빨랐고 사은품도 챙겨주셔서 감사합니다^^,5,22.04.26.,
역시 소문대로 너무너무 좋네요 ~~ 가격도 저렴하게 잘 샀어요,5,21.10.27.,선택: 400mlX1개
적은양을 사용해도 거품도 잘나고 세정도 좋아서 좋아요,5,21.07.30.,
꾸준히 써오고 있는 제품이라 또 구매했어요포장도 깔끔하고 종이포장이라 더 마음에 들었어요,5,21.09.01.,
거품도 잘나고 샴푸향이 넘좋습니다만족합니다,5,21.12.01.,
좋아요 자주 사용할꺼같아요 다만 가격이 비싸네요,5,21.04.21.,
아빠 탈모증상에 도움이 되었음 마음으로 재구매해요 ~아빠가 이 샴푸 쓰고나서 탈모 증상이 좀 나아진거 같다 하시네요~^^ 샴푸 다쓰면 또 재구매 하러 올게요~ 빠른 배송 감사합니다~,5,22.04.29.,
좋아요 빠른 배송 감사합니다 사업 번창하세요,5,23.09.07.,
사용감이 좋습니다. 만족합니다.,5,21.11.05.,
온 가족이 잘 사용하고 있습니다. 힘없는 모발용은 와이프가 사용하고 있는데 아주 만족해 하고 있습니다. 앞으로도 잘 부탁 드립니다. 감사합니다.,5,21.12.03.,
빠른 배송 감사합니다사용해보내  정말 맘에 드네요 잘 쓰겠습니다,5,21.03.29.,
아주좋아요 너무좋아요 추천드립니다,5,21.06.13.,
벌써 6통째인 것 같습니다.개인차가 있겠지만 저는 눈에 띄게 효과를 봐서 다른 거 못 쓰고 있어요.그런데 엄마는 딱히 변화가 없으시다고 하시는 거 보니 차이가 있나봐요.,5,22.03.25.,
향이 좋아요 그리고 거품도 많이 나고좋아요,5,22.09.18.,
"엄마랑 같이 사용중인데 둘 다 효과보는 중이라앞으로도 계속 사용할 예정입니다. 샴푸 2통정도 비웠을때부터 효과가 눈에 띄었던 것 같아요. 이마쪽, M자 부분은 확실히 짧게잔머리들이 나오고 있어요.",5,23.01.30.,힘없는 모발용 샴푸 400ml: 400ml
요즘 머리가 많이 빠져서 탈모샴푸 검색해보다가 상품평이 좋아 구입했어요~ 한번 사용해서 아직은 잘 모르겠지만 다른분들처럼 저도 효과있기를 기대해봅니다^^,5,21.12.26.,
몇번 안써봐서 아직 효과가 안나타나고 있는건지 감고나서 얼마간은 모발에 힘이 생기는것 같더니 곧 차분해지더라구요ㅋ꾸준히 쓰면 더 좋아지겠죠?믿습니당!!,5,21.01.08.,
아직써보진 않았는데 후기가 넘 좋아서 샀습니당.털갈이하는지 머리가 빠져서.ㅎ올영에서 닥터그루트 사서 쓰고있었는데 요 제품 후기도 좋고 인터넷이 훨 싸고 좋네요. 머리털을 좀..잡아주길. 바라여..,5,21.09.13.,
지난명절에 선물로 들어와서 사용해봤는데 좋아서 구매했어요. 머리카락이 쏟아지고 두상에 착 붙는 머리인데 이 샴푸 사용하면 정말 힘이 생기는거 같은 느낌이예요 세정력도 좋네요 :),5,21.09.22.,
"아직 한번밖에 안써봐서 잘은 모르겠지만, 우주대스타 김희철님 믿고 계속 사용하도록 해보겠습니다.살짝 아쉬운점은 용량이 더 커졌으면 좋겠네요.",5,22.01.20.,
두번사용해보았습니다잘은 모르겠지만 빠지는 머리카락이 줄어든것 같아요 더써보고 좋으면 안착해야겠어요향은 좀 할아버지 스킨향같은ㅋㅋ,5,21.04.02.,
닥터그루트 흰색 쓰다가 새로 사려고보니 이게 보여서 사 봤어요. 스벅컵은 검정색 왔네요.흰 색 받았다는 글은 한두번 본 것 같은데 그냥 다 검정인가봐요ㅋ,5,23.01.06.,
배송 빠르고 가격도 저렴하게 너무 잘 샀습니다~ 증정으로 삼퓨까지 덤으로 주네요~ 너무 만족합니다 감사합니다 번창하세요~,5,21.06.22.,
닥터그루트 좋은거는 아는데..양에 비해 가격은 좀 있습니다. 스다벅스 컾도 주니 컾 세트 맞추려면 하나 더 사야할듯 하네요.ㅎㅅ,5,23.01.09.,
좋아요좋아요 또주문할게요,5,23.01.12.,닥터그루트 샴푸: 400ml (200mlx2개입)
펌하고 머리 빠짐이 있어서 탈모샴푸 첨으로 사봤는데 확실히 머리는 덜빠지고 덜가려운것같아요 시원하고 편안하지만 좀더 써봐야 효과는 알수 있을거같네요,5,21.01.02.,
쓰던거 또 삽니다 ㅎㅎ 머리카락 얇은데 다른샴푸들보다 확실히 볼륨감 느껴져요! 머리감아놓고 샤워하고 헹구면 두피 시원해지고 좋습니당,5,21.09.04.,
거품이 아주 잘 나요! 헹구는데 뻑뻑해서 조금 힘들지만 트리트먼트하고 하면 훨씬 수월해요~이 샴푸 쓰고 머리 간지러움이 확실히 덜 해요!,5,22.05.09.,
거품없고 뻑뻑하다던데그렇진 않아요뿌리가 살아나는건 아직 모르겠구요머리카락이 좀 덜  빠지길 기원해봅니다,5,23.01.10.,
가는 머릿결인데 샴푸후 드라이하면 좀 풍성한 느낌이 들어요 이번이 두번째 구매했는데 계속 이것만 쓸거같아요,5,22.08.17.,수량: 1개
배송도 빨라요 ~~트리트먼트랑 같이 구매했어요 써보진 않았지만   후기도좋고 과도 많이하니깐  믿고 써볼라구요~~ 재품 둘다써보구 한달  후기올릴꺼요,5,21.11.30.,닥터그루트: 힘없는모발용 샴푸 400ml x 1개
저렴한 가격에 배송도 빠르고 포장도 잘해주셔서 안전하게 잘받앗읍니다 아직 써보진 않아서 효과는 모르겟는데 효과잇엇으면 싶네요,5,21.11.08.,
"어머니가 이것만 쓰십니다. 좀 비싸긴 한데, 이거 쓰다가 다른거 쓰면 만족을 못하시더라구요. 인터넷이 조금 더 저렴해서 3개 샀습니다",5,23.01.28.,옵션: 힘없는 샴푸 400ml
남편이 이게 제일 좋다고 하더라구요. H몰에서 저렴하게 구입했습니다. 명절이라 조금 오래 걸리긴 했지만 안전하게 도착해서 좋네요,5,21.09.17.,
자주 쓰는 상품이에요! 다 좋은데 2개중 하나가 샴푸짜는 입구 부러져서 왔어요ㅠ 귀찮아서 그냥 사용합니다,5,21.10.16.,
엄마가 좋다고 하셔서 재구매 했어요~~머리가 실제로 덜 빠지는 느낌이라고 하시는데 효과가 있는걸까요~?,5,22.12.27.,
모발이 가늘어지고 힘이 없어 구매했는데 써 보니 향고 좋고 조금씩 나아지는 느낌이 들어요. 감사합니다,5,21.06.12.,
두번 사용해서 탈모 여부는 잘 모르겠지만 머릿결이 탱글해지고 착 가라앉는 것도 약간은 개선되는 느낌.,5,20.12.20.,
적당합니다 다만 한방샴푸향기 싫어하시는분들은 불만족스러울수있을것같아요 사진은 본품사진 아니구요 지인에게 받은 샘플통인데 다써서 재구매합니다,5,21.02.21.,
아직 안써봐서.. 한달 사용리뷰에서 정확한 후기가 되겠지만..꼭 탈모완화에 효과가 있었으면 좋겠네요!!,5,21.09.07.,
작은 용량을 누가 줘서 써봤는데 괜찮아서 큰 용량으로 구매했어요막 엄청 좋다 까진 모르겠고 두피 가려움은 잡아주는것 같아요,5,22.04.29.,
아버지가 머리카락이 많이 빠진다고 하셔서 구입했어요.. 계속 쓰셔야 할 것 같아서 3통 사드렸답니다..,5,22.01.22.,
그루트 힘없는 모발 샴푸 사용한 이후에는 샤워 후 배수구에 머리카락이 조금 덜 보이는 느낌입니다.,5,22.10.10.,
환절기라 그런지 머리가 좀 빠지네요. 이마트에서 사려다가 좀 참고. 여기서 샀어요. 조금 더 절약 되네요~ 배송은 2일 걸렸어용.,5,21.10.19.,
오프라인 매장에서 사고 다 써서 더 사려고 했는데 여기가 더 싸서 인터넷으로 주문했습니다 좋아료,5,22.05.14.,
한 달 동안 사용 중인데 잔머리 많이 나는 거 같고 배송 빨라서 좋았습니다 다음에 다시 구매할게요,5,22.04.07.,
"일단 좋은 샴푸를 쓴다는 생각에 머리가 덜 빠질것 같고, 유통기한도 2025년까지라 아주 넉넉하네요",5,22.01.25.,
쓰던거랑 같은건줄 알고 시켰는데프로비오틴이랑 향이 다른거였네요표지가같아서 헷갈렸습니다,5,21.10.29.,
과거 이마트에서 구입해서 써보다가 다른 샴푸로 바꿨는데 이 샴푸 쓸때가 훨씬 머리카락이 덜 빠지는 것 같아 인터넷으로 다시 구입했습니다,5,22.07.09.,선택: 힘없는 모발용 샴푸 400ml
